ParticipantID,MotionParallax,TrialNumber,Time,headPositionX,headPositionY,headPositionZ,headRotationX,headRotationY,headRotationZ
sef,1,1,10.36924,0.04046871,2.892734,-15.4376,356.776,0.8596764,0.556778,
sef,1,1,10.37924,0.04045819,2.892753,-15.43762,356.7771,0.863408,0.5618999,
sef,1,1,10.39064,0.04061344,2.892504,-15.43733,356.7924,0.8541177,0.5546938,
sef,1,1,10.40228,0.04061721,2.892506,-15.43734,356.7944,0.8515724,0.5591267,
sef,1,1,10.41209,0.04042574,2.892473,-15.43743,356.7853,0.8575949,0.56624,
sef,1,1,10.42325,0.0404202,2.892646,-15.43745,356.7802,0.8550379,0.5720341,
sef,1,1,10.43459,0.04039246,2.892664,-15.43748,356.7805,0.8649511,0.5693695,
sef,1,1,10.44585,0.04018114,2.892869,-15.43773,356.7694,0.8607047,0.5788828,
sef,1,1,10.45714,0.04013895,2.892894,-15.43776,356.7804,0.8693256,0.579232,
sef,1,1,10.46769,0.04030692,2.892911,-15.4377,356.7673,0.8638597,0.5745039,
sef,1,1,10.47922,0.04029451,2.892929,-15.43773,356.7672,0.8657126,0.5708386,
sef,1,1,10.49009,0.04026841,2.893203,-15.43791,356.7578,0.865253,0.5666487,
sef,1,1,10.5011,0.04025545,2.893235,-15.43795,356.7699,0.8655757,0.5641335,
sef,1,1,10.51238,0.04019239,2.89341,-15.43799,356.7751,0.8541578,0.5637714,
sef,1,1,10.5233,0.04014386,2.893532,-15.43797,356.7741,0.8459921,0.5618906,
sef,1,1,10.53483,0.0401107,2.89357,-15.43801,356.7702,0.8547543,0.5549439,
sef,1,1,10.54576,0.04017578,2.893672,-15.438,356.7727,0.8538525,0.5558248,
sef,1,1,10.55705,0.04017001,2.893716,-15.43803,356.7787,0.8508115,0.5602714,
sef,1,1,10.56835,0.0402448,2.893758,-15.43805,356.777,0.8529705,0.5528833,
sef,1,1,10.58156,0.04022318,2.893789,-15.43807,356.7669,0.8613297,0.5578474,
sef,1,1,10.59227,0.04021028,2.893812,-15.43809,356.7581,0.8587089,0.5553653,
sef,1,1,10.60374,0.04024194,2.893775,-15.43806,356.7734,0.8643483,0.5557303,
sef,1,1,10.61522,0.04025239,2.893891,-15.43817,356.7677,0.8581213,0.5572158,
sef,1,1,10.62597,0.04004456,2.893886,-15.4382,356.7606,0.8628837,0.5644709,
sef,1,1,10.63785,0.04003195,2.893928,-15.43823,356.7529,0.8632186,0.5739301,
sef,1,1,10.64808,0.04012708,2.894174,-15.43834,356.7444,0.8577483,0.5476565,
sef,1,1,10.65994,0.04012819,2.89424,-15.43839,356.7619,0.852586,0.555994,
sef,1,1,10.67064,0.0400755,2.894567,-15.43853,356.7543,0.850328,0.5425261,
sef,1,1,10.68145,0.04005839,2.894613,-15.43858,356.7453,0.8578538,0.5521163,
sef,1,1,10.69092,0.04005407,2.894724,-15.43869,356.7445,0.8442836,0.5404603,
sef,1,1,10.70286,0.04019269,2.894822,-15.4386,356.7629,0.8521047,0.5445616,
sef,1,1,10.7134,0.04020286,2.89488,-15.43864,356.7667,0.8442112,0.545967,
sef,1,1,10.72441,0.04003579,2.894511,-15.4384,356.768,0.8585526,0.5467457,
sef,1,1,10.73562,0.04002711,2.894547,-15.43843,356.7618,0.8562143,0.5516763,
sef,1,1,10.7485,0.03997254,2.894289,-15.43835,356.7586,0.865239,0.5638733,
sef,1,1,10.75967,0.03996297,2.894346,-15.43838,356.7767,0.8589571,0.5603473,
sef,1,1,10.77033,0.03994644,2.894382,-15.43841,356.7638,0.854704,0.5617855,
sef,1,1,10.78156,0.03990006,2.894425,-15.43844,356.7646,0.8665874,0.5533949,
sef,1,1,10.79284,0.03989395,2.894455,-15.43847,356.7575,0.8575883,0.5644275,
sef,1,1,10.80362,0.04015634,2.894593,-15.43847,356.7633,0.8488854,0.5559109,
sef,1,1,10.81479,0.04013296,2.894612,-15.4385,356.7648,0.8562132,0.5484738,
sef,1,1,10.82626,0.0401588,2.894,-15.43813,356.777,0.8650016,0.5585356,
sef,1,1,10.83724,0.04014752,2.893993,-15.43813,356.758,0.866214,0.5599388,
sef,1,1,10.84821,0.04007691,2.894053,-15.43815,356.77,0.8544875,0.5544324,
sef,1,1,10.85772,0.04003655,2.894067,-15.43817,356.7756,0.8665974,0.551601,
sef,1,1,10.86881,0.04012918,2.893931,-15.43803,356.7757,0.8670392,0.5617853,
sef,1,1,10.87984,0.04011524,2.89395,-15.43804,356.7734,0.8638142,0.5623028,
sef,1,1,10.89123,0.04020006,2.893838,-15.43811,356.7638,0.868588,0.5570642,
sef,1,1,10.90235,0.04021513,2.893865,-15.43812,356.7733,0.8533205,0.556336,
sef,1,1,10.9136,0.04019918,2.893875,-15.43814,356.7724,0.8582731,0.5551485,
sef,1,1,10.92439,0.04017708,2.894027,-15.43813,356.7788,0.8566332,0.5557916,
sef,1,1,10.93546,0.04014702,2.894033,-15.43814,356.7684,0.8681085,0.54932,
sef,1,1,10.94657,0.04018558,2.893893,-15.43816,356.7577,0.8565142,0.5518866,
sef,1,1,10.95769,0.04015522,2.893909,-15.43818,356.7658,0.869545,0.5462849,
sef,1,1,10.96873,0.04015163,2.893589,-15.43804,356.7682,0.8641777,0.5580021,
sef,1,1,10.98068,0.04015969,2.893766,-15.43811,356.7687,0.8689163,0.561002,
sef,1,1,10.99105,0.04015268,2.893818,-15.43819,356.7692,0.8765414,0.5621721,
sef,1,1,11.00261,0.04012751,2.894037,-15.43831,356.7606,0.8665891,0.5485361,
sef,1,1,11.01364,0.04012525,2.894055,-15.43834,356.7632,0.862021,0.5458851,
sef,1,1,11.02456,0.04010516,2.894032,-15.43824,356.7644,0.8736208,0.5489349,
sef,1,1,11.0357,0.04009719,2.894042,-15.43825,356.762,0.8717543,0.5459289,
sef,1,1,11.0471,0.04012903,2.894015,-15.43816,356.7673,0.8621618,0.552083,
sef,1,1,11.05862,0.0401168,2.894034,-15.43817,356.769,0.8623991,0.5530239,
sef,1,1,11.06993,0.04019432,2.893928,-15.43812,356.7625,0.865936,0.5449336,
sef,1,1,11.0804,0.04020058,2.893994,-15.43818,356.7601,0.8643298,0.5449034,
sef,1,1,11.0915,0.0401879,2.894011,-15.43819,356.7638,0.8708639,0.5488392,
sef,1,1,11.10262,0.04012585,2.894092,-15.43829,356.7569,0.8656183,0.5388477,
sef,1,1,11.11382,0.04012284,2.894119,-15.43831,356.7583,0.8666785,0.544131,
sef,1,1,11.1254,0.04009837,2.893885,-15.43814,356.7448,0.8640852,0.5517201,
sef,1,1,11.13712,0.04008535,2.893906,-15.43815,356.7472,0.8723826,0.561948,
sef,1,1,11.14745,0.04022143,2.893723,-15.43797,356.7538,0.8712424,0.5592119,
sef,1,1,11.15854,0.04041859,2.893726,-15.4378,356.7828,0.8676113,0.5544627,
sef,1,1,11.16969,0.04041876,2.893712,-15.43779,356.7686,0.8692535,0.5449795,
sef,1,1,11.18034,0.04031445,2.893505,-15.43773,356.7657,0.8715464,0.5616316,
sef,1,1,11.19157,0.04030712,2.893501,-15.43772,356.7691,0.8740371,0.5517253,
sef,1,1,11.20275,0.04034586,2.893262,-15.43765,356.7713,0.8781419,0.5609677,
sef,1,1,11.21379,0.04034718,2.893257,-15.43765,356.7787,0.8739911,0.5550895,
sef,1,1,11.22551,0.04038513,2.893199,-15.4377,356.769,0.8665667,0.5555227,
sef,1,1,11.23618,0.0403845,2.893187,-15.43769,356.765,0.8680328,0.5556297,
sef,1,1,11.24705,0.04038584,2.893353,-15.43792,356.7643,0.8638476,0.5582471,
sef,1,1,11.2583,0.0403376,2.893346,-15.43785,356.7771,0.8668588,0.5532157,
sef,1,1,11.27073,0.0403467,2.893336,-15.43785,356.7702,0.8612283,0.5554107,
sef,1,1,11.28296,0.0402184,2.893598,-15.43791,356.7747,0.8650073,0.5598302,
sef,1,1,11.29319,0.04021025,2.893599,-15.43791,356.7773,0.8651804,0.5577835,
sef,1,1,11.30331,0.04043449,2.893458,-15.43781,356.7701,0.8720196,0.5421785,
sef,1,1,11.31441,0.04042673,2.893454,-15.43781,356.7762,0.8802391,0.5385362,
sef,1,1,11.32601,0.04045161,2.893469,-15.4378,356.78,0.8703552,0.5487756,
sef,1,1,11.33703,0.04044609,2.893452,-15.4378,356.7663,0.8796088,0.5456758,
sef,1,1,11.34707,0.04029391,2.89348,-15.43788,356.7655,0.8716609,0.5434393,
sef,1,1,11.35768,0.04029026,2.893476,-15.43788,356.7661,0.872865,0.5490025,
sef,1,1,11.36893,0.04012671,2.893729,-15.43796,356.7737,0.8746442,0.5506362,
sef,1,1,11.38024,0.04024516,2.893585,-15.43787,356.7838,0.8666332,0.5563526,
sef,1,1,11.39269,0.0402507,2.893581,-15.43787,356.7846,0.8636693,0.5592882,
sef,1,1,11.40396,0.0403835,2.893428,-15.4377,356.7881,0.8714221,0.5447773,
sef,1,1,11.41404,0.04038448,2.893422,-15.4377,356.795,0.8735726,0.5446842,
sef,1,1,11.42433,0.04066431,2.893041,-15.43757,356.7844,0.8711285,0.5334696,
sef,1,1,11.43563,0.04067653,2.89302,-15.43756,356.781,0.872268,0.528468,
sef,1,1,11.44656,0.04080202,2.892709,-15.43746,356.7923,0.8765078,0.511626,
sef,1,1,11.45776,0.04082898,2.892675,-15.43744,356.7881,0.8777999,0.5198314,
sef,1,1,11.46879,0.04060216,2.892631,-15.43741,356.7893,0.8722044,0.5250189,
sef,1,1,11.48058,0.04041623,2.892673,-15.43758,356.772,0.8684303,0.538304,
sef,1,1,11.49104,0.04042769,2.892661,-15.43757,356.7815,0.8615127,0.5456331,
sef,1,1,11.50237,0.0404624,2.892793,-15.43756,356.7945,0.8513914,0.5362697,
sef,1,1,11.51333,0.040448,2.892772,-15.43755,356.7972,0.8613412,0.5412697,
sef,1,1,11.52448,0.04054189,2.892843,-15.43765,356.7892,0.8555942,0.5428791,
sef,1,1,11.53611,0.04056451,2.892829,-15.43764,356.7923,0.8520557,0.5473902,
sef,1,1,11.54654,0.04059089,2.892491,-15.43731,356.7907,0.852842,0.5390019,
sef,1,1,11.55767,0.04056869,2.892477,-15.43726,356.7926,0.8442954,0.545385,
sef,1,1,11.56941,0.04055792,2.892447,-15.43724,356.7918,0.8512674,0.5428318,
sef,1,1,11.57988,0.0407243,2.892127,-15.43694,356.7997,0.8495647,0.5327429,
sef,1,1,11.59111,0.0407299,2.892079,-15.4369,356.7984,0.8496265,0.5338026,
sef,1,1,11.60214,0.04062179,2.892239,-15.43709,356.7949,0.8345094,0.53611,
sef,1,1,11.61318,0.04061114,2.892197,-15.43706,356.7886,0.8410545,0.5368984,
sef,1,1,11.62442,0.04069477,2.892075,-15.43704,356.7802,0.8458142,0.5398021,
sef,1,1,11.63545,0.04069562,2.892038,-15.43701,356.7775,0.8471472,0.5313219,
sef,1,1,11.64704,0.04085846,2.891889,-15.43691,356.789,0.8457715,0.5305195,
sef,1,1,11.65829,0.04086314,2.891848,-15.43688,356.7914,0.8565656,0.529123,
sef,1,1,11.67019,0.04076035,2.891877,-15.43704,356.7896,0.84803,0.5396802,
sef,1,1,11.6801,0.04089496,2.891743,-15.43699,356.793,0.8525055,0.5312309,
sef,1,1,11.69169,0.040909,2.891704,-15.43697,356.7919,0.8530627,0.53141,
sef,1,1,11.70257,0.04068494,2.891816,-15.43718,356.7753,0.8597164,0.5388318,
sef,1,1,11.71459,0.0406931,2.891777,-15.43718,356.7756,0.8577011,0.5331407,
sef,1,1,11.72497,0.04068517,2.891752,-15.43719,356.7807,0.8679435,0.5406274,
sef,1,1,11.73612,0.04070466,2.891711,-15.43718,356.7766,0.8572232,0.5446836,
sef,1,1,11.74722,0.04068563,2.891917,-15.43713,356.7932,0.8565853,0.5479186,
sef,1,1,11.75838,0.04068201,2.891888,-15.43704,356.7859,0.8526751,0.5482666,
sef,1,1,11.7699,0.04067658,2.891872,-15.43703,356.7891,0.8542721,0.5477578,
sef,1,1,11.78071,0.04055853,2.892247,-15.43727,356.7779,0.8662728,0.5451662,
sef,1,1,11.79268,0.04057332,2.892233,-15.43727,356.7801,0.8571221,0.5488227,
sef,1,1,11.80274,0.04049514,2.892438,-15.43736,356.7921,0.8606821,0.5439571,
sef,1,1,11.81474,0.0405085,2.892427,-15.43736,356.7872,0.85018,0.5477518,
sef,1,1,11.82505,0.04059295,2.892269,-15.43721,356.7785,0.8458549,0.552167,
sef,1,1,11.83683,0.04058236,2.892269,-15.43721,356.7843,0.8499214,0.5505606,
sef,1,1,11.84768,0.04053862,2.892347,-15.43721,356.7864,0.8329854,0.5497301,
sef,1,1,11.8583,0.04072454,2.892262,-15.43701,356.7934,0.8304177,0.5401711,
sef,1,1,11.86948,0.04072643,2.89225,-15.43699,356.7872,0.8295863,0.5360431,
sef,1,1,11.88051,0.04077959,2.892027,-15.43707,356.778,0.8482975,0.5349625,
sef,1,1,11.89191,0.04079538,2.892007,-15.43705,356.7782,0.8412794,0.5329274,
sef,1,1,11.90288,0.04067825,2.892115,-15.4371,356.7842,0.8214753,0.5386211,
sef,1,1,11.91384,0.04067064,2.892097,-15.4371,356.7848,0.8241208,0.5391524,
sef,1,1,11.92589,0.04054479,2.892431,-15.4373,356.7886,0.8367631,0.533378,
sef,1,1,11.93624,0.04055009,2.892399,-15.43729,356.7671,0.8383625,0.5375519,
sef,1,1,11.94763,0.04055431,2.892417,-15.43729,356.7849,0.8331535,0.5364688,
sef,1,1,11.95859,0.04049373,2.892647,-15.43735,356.7916,0.8437091,0.5451104,
sef,1,1,11.96944,0.04048457,2.892648,-15.43736,356.7908,0.8468382,0.540223,
sef,1,1,11.98156,0.04052722,2.892632,-15.43742,356.7784,0.8369328,0.5507339,
sef,1,1,11.99158,0.0405098,2.892621,-15.43743,356.7756,0.8438411,0.5396115,
sef,1,1,12.00299,0.04054102,2.892555,-15.43744,356.7855,0.8388663,0.5560204,
sef,1,1,12.01394,0.04053181,2.892566,-15.43744,356.7926,0.8394057,0.5547538,
sef,1,1,12.02541,0.04058705,2.892334,-15.43723,356.7921,0.8360404,0.5517671,
sef,1,1,12.03667,0.04058029,2.892315,-15.43723,356.7823,0.8331907,0.5604981,
sef,1,1,12.04717,0.04078884,2.892147,-15.43721,356.7917,0.8407083,0.5395368,
sef,1,1,12.05849,0.04064315,2.892382,-15.43734,356.7867,0.8389995,0.5428967,
sef,1,1,12.0694,0.04062936,2.892384,-15.43734,356.7906,0.8470411,0.542389,
sef,1,1,12.08039,0.04059329,2.892448,-15.43737,356.7653,0.8386469,0.5483319,
sef,1,1,12.09168,0.0405774,2.892457,-15.43738,356.7749,0.8451369,0.5415664,
sef,1,1,12.10266,0.04040883,2.892579,-15.43754,356.7843,0.8424506,0.5519121,
sef,1,1,12.11441,0.04040577,2.892569,-15.43755,356.7813,0.8368203,0.5499582,
sef,1,1,12.12483,0.0405886,2.892661,-15.43746,356.7838,0.8442631,0.5352871,
sef,1,1,12.13607,0.04057027,2.892658,-15.43746,356.7799,0.8505525,0.5313245,
sef,1,1,12.14724,0.04051422,2.892866,-15.43755,356.7854,0.8437636,0.5356124,
sef,1,1,12.15838,0.04049474,2.892904,-15.43752,356.7841,0.8512918,0.5342147,
sef,1,1,12.16959,0.040495,2.892911,-15.43753,356.7794,0.8489128,0.5367182,
sef,1,1,12.18297,0.04049688,2.892933,-15.4376,356.7704,0.8435621,0.5373124,
sef,1,1,12.19153,0.04049756,2.892962,-15.43761,356.7843,0.840511,0.5366681,
sef,1,1,12.20178,0.04048336,2.892966,-15.43761,356.7816,0.8428144,0.5319803,
sef,1,1,12.21291,0.04047216,2.892982,-15.43763,356.7862,0.8468904,0.5356691,
sef,1,1,12.22427,0.04045463,2.893,-15.43759,356.7766,0.833262,0.5337006,
sef,1,1,12.23523,0.04043147,2.893137,-15.43768,356.7711,0.8311141,0.5401962,
sef,1,1,12.24625,0.04042751,2.893139,-15.43769,356.7667,0.8285012,0.5386038,
sef,1,1,12.25744,0.04052547,2.892906,-15.4376,356.77,0.8367949,0.5330289,
sef,1,1,12.26855,0.04051498,2.892926,-15.43761,356.7729,0.84407,0.5310137,
sef,1,1,12.27956,0.04040129,2.89315,-15.43772,356.7684,0.8471231,0.5379484,
sef,1,1,12.29079,0.04038378,2.893165,-15.43773,356.7714,0.8534647,0.5362811,
sef,1,1,12.30182,0.04040378,2.89335,-15.43778,356.7754,0.8453487,0.5320011,
sef,1,1,12.31329,0.04039311,2.893384,-15.43779,356.7862,0.8496975,0.5327492,
sef,1,1,12.32441,0.04037537,2.893458,-15.43781,356.7733,0.8427807,0.5339124,
sef,1,1,12.33575,0.04037167,2.893486,-15.43781,356.7716,0.8359618,0.530809,
sef,1,1,12.3465,0.04036577,2.893507,-15.43781,356.7722,0.8357336,0.533514,
sef,1,1,12.3574,0.04038344,2.893443,-15.43754,356.7886,0.8465711,0.5399324,
sef,1,1,12.36855,0.04038543,2.89347,-15.43753,356.7865,0.8398624,0.5362079,
sef,1,1,12.37954,0.0403095,2.893436,-15.43766,356.7773,0.8484854,0.5290677,
sef,1,1,12.39137,0.04030087,2.893469,-15.43765,356.7823,0.8486789,0.5338883,
sef,1,1,12.40218,0.04014047,2.893508,-15.43788,356.7791,0.8530056,0.5448593,
sef,1,1,12.41411,0.04014272,2.893536,-15.43789,356.7845,0.8471581,0.5426931,
sef,1,1,12.424,0.04012415,2.893538,-15.4379,356.7724,0.8479729,0.5452641,
sef,1,1,12.43563,0.04011513,2.893555,-15.4379,356.7691,0.8423455,0.5469241,
sef,1,1,12.44616,0.04018819,2.893767,-15.43806,356.7662,0.8401456,0.5324531,
sef,1,1,12.45756,0.04034197,2.893617,-15.43784,356.782,0.8414862,0.5352768,
sef,1,1,12.46857,0.0403368,2.893643,-15.43785,356.7844,0.8443964,0.5256746,
sef,1,1,12.4794,0.04022256,2.893374,-15.4378,356.768,0.8563976,0.5444321,
sef,1,1,12.49052,0.04022671,2.893386,-15.4378,356.7682,0.848253,0.5432389,
sef,1,1,12.5022,0.04017715,2.893401,-15.43793,356.7614,0.8586641,0.5532336,
sef,1,1,12.51293,0.04018232,2.893403,-15.43794,356.7583,0.8580255,0.5578085,
sef,1,1,12.52388,0.04021569,2.89363,-15.43814,356.752,0.8571665,0.54956,
sef,1,1,12.53505,0.0402014,2.893876,-15.43828,356.74,0.84345,0.5468351,
sef,1,1,12.54616,0.04020727,2.893888,-15.43831,356.746,0.8446707,0.5365177,
sef,1,1,12.5576,0.04006568,2.893966,-15.43821,356.7584,0.8381524,0.5398597,
sef,1,1,12.56933,0.04005266,2.894004,-15.43823,356.7643,0.8441938,0.5436862,
sef,1,1,12.57978,0.04005133,2.89403,-15.43824,356.7555,0.833774,0.548098,
sef,1,1,12.59096,0.04002462,2.894061,-15.43826,356.7584,0.8401998,0.544382,
sef,1,1,12.60226,0.04017432,2.89392,-15.43821,356.7556,0.8430303,0.5414741,
sef,1,1,12.61345,0.04016379,2.893962,-15.43824,356.7645,0.8491196,0.5432958,
sef,1,1,12.62508,0.0403642,2.89356,-15.43797,356.7616,0.8599817,0.5217149,
sef,1,1,12.63589,0.0403892,2.893571,-15.43797,356.7633,0.8473105,0.5221626,
sef,1,1,12.64695,0.04044428,2.893572,-15.43774,356.7676,0.8578122,0.5203046,
sef,1,1,12.65812,0.04045942,2.89359,-15.43773,356.7732,0.859623,0.5176605,
sef,1,1,12.66965,0.04048069,2.893605,-15.43772,356.7728,0.8548799,0.5145618,
sef,1,1,12.6802,0.04030202,2.89356,-15.43788,356.7565,0.8639231,0.5211703,
sef,1,1,12.69146,0.04032057,2.893586,-15.43788,356.7644,0.8577093,0.5220326,
sef,1,1,12.70242,0.04024753,2.89336,-15.43774,356.7769,0.8767245,0.5289913,
sef,1,1,12.71352,0.04011127,2.893356,-15.43791,356.7584,0.8603551,0.5341679,
sef,1,1,12.72527,0.04011751,2.893365,-15.43791,356.7515,0.852406,0.5388149,
sef,1,1,12.73575,0.04010325,2.893379,-15.43791,356.756,0.8567936,0.5383043,
sef,1,1,12.74684,0.04008831,2.893397,-15.43793,356.7692,0.8637799,0.5394611,
sef,1,1,12.75798,0.0402934,2.893512,-15.43769,356.7832,0.8672236,0.5177988,
sef,1,1,12.76943,0.04030702,2.893518,-15.43768,356.7768,0.8689469,0.5323229,
sef,1,1,12.7815,0.0402297,2.893387,-15.43773,356.7729,0.8664989,0.5309696,
sef,1,1,12.79128,0.04024602,2.893398,-15.43772,356.7774,0.8605884,0.5281444,
sef,1,1,12.80234,0.04032875,2.893106,-15.43754,356.7745,0.8811299,0.5196869,
sef,1,1,12.81345,0.04034561,2.893114,-15.43754,356.7821,0.8800274,0.5184414,
sef,1,1,12.82465,0.04037568,2.893123,-15.43753,356.7835,0.8717034,0.5215046,
sef,1,1,12.83597,0.04025346,2.893284,-15.43774,356.7693,0.8686266,0.5262421,
sef,1,1,12.84701,0.04025819,2.893303,-15.43774,356.779,0.8660365,0.527582,
sef,1,1,12.85834,0.04025615,2.893127,-15.4377,356.7765,0.8628696,0.5298334,
sef,1,1,12.86939,0.04024906,2.893142,-15.4377,356.7785,0.8680995,0.5292491,
sef,1,1,12.88027,0.04027754,2.892952,-15.43764,356.7726,0.8699863,0.5403247,
sef,1,1,12.89123,0.04028733,2.892953,-15.43763,356.7788,0.8612414,0.5307608,
sef,1,1,12.90236,0.04044359,2.892761,-15.43748,356.7857,0.8608636,0.5281428,
sef,1,1,12.91345,0.04032223,2.893,-15.43765,356.7879,0.85633,0.5278348,
sef,1,1,12.92487,0.04033071,2.892977,-15.43763,356.779,0.8526617,0.5320324,
sef,1,1,12.93606,0.04007833,2.893075,-15.43775,356.7735,0.8627437,0.5457566,
sef,1,1,12.94729,0.04006378,2.893066,-15.43775,356.7766,0.864553,0.5446377,
sef,1,1,12.95809,0.04025138,2.892958,-15.43762,356.7915,0.8655975,0.5368198,
sef,1,1,12.96953,0.0402595,2.892944,-15.43761,356.7788,0.858728,0.5326837,
sef,1,1,12.98056,0.04050145,2.892737,-15.43741,356.7746,0.8602703,0.5258167,
sef,1,1,12.9912,0.04050817,2.892748,-15.43739,356.7838,0.8628255,0.5271859,
sef,1,1,13.00305,0.04039142,2.892737,-15.43763,356.7666,0.8685149,0.5316005,
sef,1,1,13.01391,0.0403858,2.892722,-15.43764,356.7643,0.872669,0.5301959,
sef,1,1,13.02557,0.04034172,2.892739,-15.43767,356.7635,0.8556715,0.5326254,
sef,1,1,13.03612,0.0404349,2.892631,-15.43752,356.7729,0.8677095,0.525565,
sef,1,1,13.04697,0.04044383,2.892619,-15.43751,356.7798,0.8618175,0.5131127,
sef,1,1,13.05804,0.04036247,2.892632,-15.43751,356.7748,0.8556418,0.5198087,
sef,1,1,13.06888,0.04034982,2.892614,-15.43751,356.7704,0.8639104,0.5241441,
sef,1,1,13.0801,0.04049555,2.892481,-15.43736,356.7677,0.8709863,0.5049198,
sef,1,1,13.09167,0.04051913,2.892454,-15.43734,356.7672,0.8619645,0.5061256,
sef,1,1,13.10275,0.04058276,2.892281,-15.43715,356.7782,0.8639002,0.5058703,
sef,1,1,13.11332,0.04060072,2.892262,-15.43712,356.7809,0.8635805,0.5017951,
sef,1,1,13.12459,0.04034527,2.89257,-15.43747,356.7627,0.8703883,0.5136129,
sef,1,1,13.13573,0.04011081,2.892676,-15.43766,356.7615,0.856618,0.5193458,
sef,1,1,13.14688,0.04010337,2.892648,-15.43766,356.7629,0.8554075,0.5139215,
sef,1,1,13.15801,0.04045204,2.892694,-15.43745,356.7658,0.8668786,0.5051351,
sef,1,1,13.17,0.04048479,2.892689,-15.43743,356.7589,0.8519741,0.5000493,
sef,1,1,13.18043,0.04037552,2.892703,-15.43753,356.7554,0.8540834,0.5100771,
sef,1,1,13.19173,0.04038894,2.892701,-15.43753,356.76,0.8529056,0.5072517,
sef,1,1,13.20222,0.04044238,2.892652,-15.43734,356.7742,0.8468195,0.5031565,
sef,1,1,13.21389,0.04044934,2.892638,-15.43732,356.7743,0.8466435,0.4999384,
sef,1,1,13.22455,0.04030286,2.892492,-15.4374,356.7582,0.8392714,0.5134639,
sef,1,1,13.23563,0.04028276,2.892477,-15.4374,356.7558,0.8523157,0.5152851,
sef,1,1,13.24693,0.04015455,2.892412,-15.43748,356.7435,0.830183,0.5272257,
sef,1,1,13.25848,0.04014421,2.892408,-15.43748,356.7551,0.835106,0.5276943,
sef,1,1,13.26902,0.04013266,2.89239,-15.43747,356.748,0.8382388,0.531049,
sef,1,1,13.28084,0.04057249,2.892221,-15.43719,356.7626,0.8284076,0.5145859,
sef,1,1,13.2912,0.04057382,2.89219,-15.43718,356.7582,0.8388017,0.5200789,
sef,1,1,13.3025,0.04048922,2.892218,-15.43722,356.765,0.8390993,0.5235468,
sef,1,1,13.31365,0.04039878,2.892454,-15.43739,356.7584,0.8325785,0.5186329,
sef,1,1,13.32449,0.04038931,2.892446,-15.4374,356.7528,0.8391924,0.5160815,
sef,1,1,13.3355,0.0403853,2.892444,-15.4374,356.7568,0.8422225,0.516544,
sef,1,1,13.34656,0.04041005,2.892436,-15.43739,356.7599,0.8295881,0.5141613,
sef,1,1,13.35768,0.04054852,2.892538,-15.43727,356.7779,0.8398014,0.5143191,
sef,1,1,13.36883,0.04055877,2.892535,-15.43725,356.7725,0.8439487,0.5123269,
sef,1,1,13.37991,0.04036008,2.89281,-15.43747,356.762,0.8442669,0.5156244,
sef,1,1,13.39111,0.04035691,2.892816,-15.43746,356.7585,0.8486513,0.5206369,
sef,1,1,13.4025,0.0402885,2.892832,-15.43757,356.755,0.8376439,0.5110159,
sef,1,1,13.41333,0.04024919,2.892978,-15.43775,356.754,0.8457456,0.5076782,
sef,1,1,13.42457,0.04025552,2.892982,-15.43776,356.749,0.8415915,0.5121086,
sef,1,1,13.43593,0.0403892,2.892819,-15.4376,356.7568,0.8427858,0.5043461,
sef,1,1,13.44658,0.04040764,2.892819,-15.43761,356.758,0.8397335,0.5063774,
sef,1,1,13.45787,0.04043986,2.892463,-15.43729,356.7674,0.8441624,0.495437,
sef,1,1,13.46881,0.04044038,2.892464,-15.43728,356.7669,0.8490121,0.499952,
sef,1,1,13.48086,0.04044747,2.89246,-15.43726,356.7655,0.8478919,0.498472,
sef,1,1,13.49113,0.04045296,2.89245,-15.43724,356.7652,0.8505965,0.5019501,
sef,1,1,13.50218,0.04021135,2.892849,-15.43761,356.7474,0.8546183,0.5050395,
sef,1,1,13.51347,0.04034126,2.892586,-15.43738,356.7632,0.8401339,0.4985937,
sef,1,1,13.52471,0.04033892,2.892581,-15.43738,356.7616,0.8508838,0.5011342,
sef,1,1,13.53554,0.04026154,2.892681,-15.4375,356.751,0.8441246,0.4924619,
sef,1,1,13.54647,0.04025981,2.892691,-15.4375,356.7581,0.8489069,0.4973363,
sef,1,1,13.55796,0.04018325,2.892896,-15.43772,356.7377,0.8517495,0.4868717,
sef,1,1,13.56878,0.04019235,2.892921,-15.43773,356.7477,0.8452139,0.4872138,
sef,1,1,13.57989,0.04012352,2.893075,-15.43777,356.7445,0.8408278,0.4860444,
sef,1,1,13.59093,0.04012921,2.89309,-15.43778,356.743,0.8368523,0.4896514,
sef,1,1,13.60249,0.04013069,2.893168,-15.43784,356.7503,0.8339237,0.4842158,
sef,1,1,13.61319,0.04024671,2.89309,-15.43775,356.7476,0.838806,0.4793347,
sef,1,1,13.62492,0.04025884,2.893097,-15.43775,356.7403,0.8375612,0.4840418,
sef,1,1,13.63628,0.04010957,2.893411,-15.438,356.7327,0.8426481,0.4797554,
sef,1,1,13.64663,0.04011326,2.893428,-15.43801,356.7358,0.8440424,0.4763275,
sef,1,1,13.6577,0.04003356,2.89327,-15.43793,356.7311,0.8461512,0.4942731,
sef,1,1,13.66869,0.04003299,2.893286,-15.43795,356.7307,0.8473943,0.4915617,
